year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,2,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1225,258,70.19,7.58,98.27,0.63,81.33,95,4,20062,5883,708,5852,15,7604
2015,2,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2385,519,141.09,45.29,198.78,1.58,132.25,82,7,40564,15399,3997,8179,154,12835
2015,2,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11197,1857,459.67,93.82,686.11,2.1,615.3,914,15,136489,45816,10408,30432,60,49773
2015,2,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",90,24,13.9,1.2,5.07,1,2.82,2,0,1757,885,259,359,62,192
2015,2,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",157,41,13.4,1.1,17.18,0,9.32,3,0,4673,1047,316,658,0,2652
2015,2,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",789,206,60.01,18.95,96.5,0,30.53,38,0,12411,4135,1240,4800,0,2236
2015,2,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",358,58,28.22,3.9,16.49,0,9.39,20,1,3763,1357,825,988,0,593
2015,2,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",769,209,43.91,20.04,106.68,0,38.37,111,0,12285,2478,1524,5689,0,2594
2015,2,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",104,15,6.05,0.98,4.43,0,3.53,9,0,899,460,36,203,0,200
2015,2,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",835,200,69.21,16.4,62.76,1,50.63,76,3,12218,4178,2147,2346,21,3526
2015,2,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",387,88,33.88,11.98,24.48,0,17.66,19,0,5747,1819,1239,1228,0,1461
2015,2,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",452,81,27.58,8.24,26.45,0.2,18.52,20,1,4628,1196,950,1252,7,1223
2015,2,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",252,54,22.33,1.75,21.24,0,8.68,15,0,2403,818,209,1005,0,371
2015,2,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3906,812,223.42,54.36,337.37,1.29,195.56,110,16,48069,16438,4309,12110,62,15150
2015,2,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",88,11,5.24,0.07,2.08,0,3.61,11,0,591,264,10,150,0,167
2015,2,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",363,46,13.15,5.39,15.49,0,11.97,28,1,2394,500,565,688,0,641
2015,2,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3586,784,176.95,32.76,295.05,0,279.23,200,14,46915,12161,3834,10577,0,20343
2015,2,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",197,51,18.05,6.44,12.83,0,13.68,9,0,2612,705,486,666,0,755
2015,2,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",191,41,16.47,2.39,12.54,0,9.6,10,3,2191,791,174,398,0,828
2015,2,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",442,116,31.53,11.34,50.62,0,22.51,19,1,5783,1303,1267,2058,0,1155
2015,2,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",823,184,85.32,13.71,45.58,0,39.39,31,0,10467,5187,955,2124,0,2201
2015,2,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",332,74,28.41,10.68,18.91,0.94,15.05,18,0,3702,1651,666,633,17,735
2015,2,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",221,40,15.79,0.9,13.81,0,9.51,11,1,2794,1323,230,493,0,748
2015,2,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",787,150,43.66,17.63,51.68,0,37.03,28,0,8261,2201,1402,2267,0,2391
2015,2,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",145,22,7.77,3.7,4.76,0,5.77,10,0,1639,420,304,439,0,476
2015,2,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",160,37,16.41,0.91,8.82,0,10.86,10,0,2208,728,178,640,0,662
2015,2,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",31,4,0.17,0,2.59,0,1.24,1,0,113,4,0,71,0,38
2015,2,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",329,74,39.05,7.18,14.01,0,13.76,4,0,4439,2188,765,616,0,870
2015,2,AA,American Airlines Inc.,HOU,"Houston, TX: William P Hobby",56,8,4.69,0.88,2.02,0,0.4,4,1,544,302,98,119,0,25
2015,2,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",187,32,10.04,0.39,14.41,0.95,6.21,8,1,1097,445,26,406,38,182
2015,2,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",248,46,19.79,4.25,11.74,0.89,9.31,16,0,2927,1327,244,699,17,640
2015,2,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",464,102,38.57,3.57,24.81,0,35.05,13,0,4887,1587,315,915,0,2070
2015,2,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",388,88,33.42,6.88,25.12,0,22.59,22,1,4378,1636,532,1067,0,1143
2015,2,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",404,68,29.74,3.82,19.7,0,14.73,31,0,4085,1300,726,1129,0,930
2015,2,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",51,12,7.92,0,2.08,0,2,6,1,771,472,0,148,0,151
2015,2,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1088,286,75.29,30.17,129.44,1.68,49.43,97,12,12857,3691,1735,4547,51,2833
2015,2,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",270,41,18.37,2.22,11.64,0,8.77,39,1,1986,792,226,522,0,446
2015,2,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",139,21,8.29,1.1,6.57,0,5.04,12,1,1066,485,52,228,0,301
2015,2,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",32,7,4.49,0.59,1.87,0,0.06,2,0,289,177,44,64,0,4
2015,2,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",298,79,20.79,0.68,43.26,0,14.28,24,1,4083,915,74,2205,0,889
2015,2,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",36,8,1,0,3.21,0,3.79,0,0,856,88,0,110,0,658
2015,2,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",195,37,13.73,1.66,11.4,0,10.2,16,0,1567,374,170,597,0,426
2015,2,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",590,104,33.62,4.71,36.78,0,28.89,32,1,5706,1620,427,1611,0,2048
2015,2,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",104,22,9.95,0.17,6.07,0.38,5.43,8,0,1358,614,45,245,6,448
2015,2,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",394,71,36.54,1.99,18.7,0,13.77,19,0,4272,2327,402,908,0,635
2015,2,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",239,48,22.69,3.28,7.66,0,14.36,15,0,2867,918,353,714,0,882
2015,2,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",365,62,16.08,6.82,23.33,0.04,15.72,22,2,2891,754,433,975,1,728
2015,2,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",83,16,3.75,0.15,8.49,0,3.61,10,1,516,108,8,225,0,175
2015,2,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",111,22,7.94,0.4,6.98,0,6.67,9,0,1510,365,67,458,0,620
2015,2,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",199,41,13.07,6.45,10.31,0,11.17,11,0,2006,729,338,550,0,389
2015,2,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",291,46,17.81,7.54,8.6,0,12.06,22,1,2550,707,536,608,0,699
2015,2,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",129,30,10.86,0.99,9.23,0,8.92,12,0,1553,532,34,345,0,642
2015,2,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",178,31,7.81,6.48,8.71,0,8.01,8,4,3919,1541,1433,338,0,607
2015,2,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",82,11,3.34,0.79,1.75,0,5.12,7,1,731,95,105,170,0,361
2015,2,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",108,18,8.38,0.87,5.15,0,3.6,6,0,1482,396,209,586,0,291
2015,2,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",44,8,2.88,0.29,2.69,0,2.15,5,0,797,218,91,176,0,312
2015,2,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",224,42,15.86,5.53,7.78,0,12.83,14,0,2372,566,538,428,0,840
2015,2,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",128,27,7.99,2.39,11.91,0,4.72,7,1,1405,445,139,450,0,371
2015,2,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",81,20,8.16,0.93,3.7,0,7.21,6,1,1565,976,54,111,0,424
2015,2,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",309,56,28.74,6.54,9.7,0,11.02,17,0,3860,1422,649,562,0,1227
2015,2,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",28,4,1.83,0,2.17,0,0,2,0,335,143,0,192,0,0
2015,2,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",103,32,13.86,2.49,4.37,0,11.28,3,1,1536,676,180,197,0,483
2015,2,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",167,39,19.21,2.42,10.03,0,7.34,12,0,2341,810,652,538,0,341
2015,2,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",98,16,4.31,1.39,6.48,0,3.83,7,0,1017,213,76,313,0,415
2015,2,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",89,17,8.33,0,5.66,0,3,8,0,837,415,0,298,0,124
2015,2,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",27,3,2,0,1,0,0,3,0,132,70,0,62,0,0
2015,2,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",327,80,25.28,8.9,27.39,0,18.43,15,0,4280,1467,583,1166,0,1064
2015,2,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",141,25,8.93,0.77,7.36,0,7.94,10,0,1355,338,70,356,0,591
2015,2,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",51,13,7.97,0.99,1.73,0,2.3,3,0,656,424,98,76,0,58
2015,2,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",43,8,4.23,0,1.51,0,2.26,4,0,437,220,0,127,0,90
2015,2,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",152,37,15.51,1.11,10.46,0,9.92,14,0,1328,489,30,300,0,509
2015,2,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",45,9,3.58,0.25,2.18,0,2.98,0,0,357,183,8,76,0,90
2015,2,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",55,8,1.91,0.39,3.17,0,2.52,5,0,391,118,41,135,0,97
2015,2,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",56,13,4.65,0.68,4.11,0,3.56,4,0,545,187,54,169,0,135
2015,2,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",82,16,8.04,0.96,3.74,0,3.25,11,2,664,327,48,96,0,193
2015,2,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",56,9,4.48,0.59,3.48,0,0.45,8,0,612,312,100,165,0,35
2015,2,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",55,9,2.53,0.59,2.21,0,3.67,8,0,480,58,158,132,0,132
2015,2,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",32,4,2,0.26,1.74,0,0,2,0,151,42,17,92,0,0
2015,2,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",108,17,6.63,0.14,8.07,0,2.16,10,0,1379,659,42,433,0,245
2015,2,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,2,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",180,27,6.28,0.5,3.67,0,16.55,0,0,1927,467,11,85,0,1364
2015,2,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3766,461,83.53,9.35,180.58,0.59,186.96,22,4,24841,4863,894,5169,33,13882
2015,2,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",156,21,8.11,0.57,7.48,0,4.84,0,0,834,373,30,188,0,243
2015,2,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",384,50,18.05,0,15.2,0,16.76,0,0,3009,1397,0,464,0,1148
2015,2,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1030,134,26.23,4.1,48.59,0,55.09,10,1,7420,1814,402,1356,0,3848
2015,2,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",419,94,13.73,0.76,61.65,1,16.86,2,4,6841,719,116,4518,23,1465
2015,2,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",557,95,29.82,4.34,46.48,0,14.36,0,0,4512,1885,306,1720,0,601
2015,2,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",392,51,15.93,0.36,15.83,0,18.88,3,0,2677,691,10,405,0,1571
2015,2,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",254,30,5.19,0,13.59,0,11.22,1,0,1055,266,0,331,0,458
2015,2,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",84,18,3.84,0,5.01,0,9.15,0,0,779,153,0,119,0,507
2015,2,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",204,34,7.4,0.08,7.19,0,19.33,1,0,2346,784,3,213,0,1346
2015,2,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",84,12,2.02,1.31,2.69,0,5.97,0,0,478,114,65,65,0,234
2015,2,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",356,37,12.67,0,13.72,0.78,9.84,0,0,2033,1007,0,494,14,518
2015,2,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",204,31,15.81,0,7.85,0,7.34,0,0,1316,888,0,224,0,204
2015,2,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",32,4,0,0,1.99,0,2.01,0,0,120,0,0,48,0,72
2015,2,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",96,11,6.36,0.25,3.79,0.61,0,0,0,289,171,8,87,23,0
2015,2,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",28,7,5.88,0,0.83,0,0.29,0,0,725,668,0,45,0,12
2015,2,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",84,12,1.29,0,10.21,0,0.5,1,0,851,38,0,787,0,26
2015,2,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",112,10,3.1,0,4.27,0,2.63,0,0,457,153,0,223,0,81
2015,2,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",132,22,10.54,0,7.1,0,4.36,0,0,638,386,0,134,0,118
2015,2,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",192,15,5.38,0.79,0.21,0,8.63,0,0,1159,403,23,6,0,727
2015,2,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",872,107,30.23,6.6,18.28,1.8,50.09,24,0,6209,1872,435,528,52,3322
2015,2,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",28,2,0.4,0,1.6,0,0,0,0,39,8,0,31,0,0
2015,2,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",28,1,0,0,0,0,1,0,0,19,0,0,0,0,19
2015,2,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",28,3,3,0,0,0,0,0,0,234,234,0,0,0,0
2015,2,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",28,2,1,0,0.67,0,0.33,0,0,63,39,0,16,0,8
2015,2,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",56,4,2.72,0,1.28,0,0,0,0,133,94,0,39,0,0
2015,2,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",96,13,0.5,0,11.37,0,1.13,11,1,663,12,0,596,0,55
2015,2,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",108,11,1.94,2,5.28,0,1.78,0,0,978,138,283,450,0,107
2015,2,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",28,3,2,0,0,0,1,0,0,156,51,0,0,0,105
2015,2,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",28,3,0,0,0,0,3,0,0,157,0,0,0,0,157
2015,2,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",28,3,1,0,2,0,0,0,0,106,45,0,61,0,0
2015,2,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",120,23,5.73,1.12,14.74,0,1.41,0,5,964,367,44,479,0,74
2015,2,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",248,32,5.86,1.72,21.67,0,2.74,0,8,1356,680,49,521,0,106
2015,2,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",112,17,2.79,0.87,12.34,0,1,0,4,849,428,18,364,0,39
2015,2,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",160,48,7.01,1.83,33.27,0.91,4.97,0,5,1792,378,57,1021,40,296
2015,2,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",52,9,3.9,1,2.1,0,2,2,0,495,223,21,145,0,106
2015,2,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",28,4,1,0,2.16,0,0.84,0,0,386,50,0,298,0,38
2015,2,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",28,2,0,0,0.63,0,1.37,0,0,46,0,0,14,0,32
2015,2,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",28,1,1,0,0,0,0,0,0,39,39,0,0,0,0
2015,2,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",28,3,1.55,0,0.45,0,1,4,0,72,36,0,10,0,26
2015,2,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",76,15,6.84,0,2.27,0,5.89,1,0,797,401,0,60,0,336
2015,2,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",72,15,0.37,0.68,4.4,0,9.55,4,2,481,10,17,116,0,338
2015,2,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",72,10,1.69,0.61,2.12,0,5.57,2,2,298,65,11,53,0,169
2015,2,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",140,21,8.03,1.8,3.68,0,7.48,2,2,1071,511,76,126,0,358
2015,2,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",168,26,11.31,1,5.56,0,8.13,1,2,1549,624,188,195,0,542
2015,2,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",276,37,14.59,3.1,5.98,0,13.33,4,5,2843,1603,218,146,0,876
2015,2,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",56,7,3.36,0,0.14,0,3.5,1,1,316,117,0,6,0,193
2015,2,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",56,4,0,0,0.27,0,3.73,3,0,272,0,0,17,0,255
2015,2,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",84,11,4.17,1,0.58,0,5.25,2,1,649,307,48,28,0,266
2015,2,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",56,10,2.76,1,3.48,0,2.76,2,1,410,83,26,85,0,216
2015,2,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",56,6,0,1,0.7,0,4.3,2,1,298,0,19,20,0,259
2015,2,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",56,14,2.79,2.44,3.06,0,5.72,5,1,654,110,100,84,0,360
2015,2,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",56,7,5.03,0,0.36,0,1.61,3,3,380,243,0,21,0,116
2015,2,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,2,0,0,0.53,0,1.47,0,0,75,0,0,9,0,66
2015,2,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3081,1068,225.04,23.18,353.14,0.17,466.47,350,11,73566,16003,2850,20985,22,33706
2015,2,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",118,36,9.61,2.11,11.14,0,13.14,18,0,2440,752,174,559,0,955
2015,2,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3200,995,255.62,9.26,286.3,1.97,441.85,177,17,68446,17303,790,16094,221,34038
2015,2,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",71,16,4.15,1,2.17,0,8.68,1,0,968,230,188,116,0,434
2015,2,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",84,29,9.15,0.88,10.77,0.29,7.92,7,0,1609,583,112,443,9,462
2015,2,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",455,189,63.93,6.68,82.15,0,36.25,30,1,11156,3859,814,3272,0,3211
2015,2,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",100,13,2.92,0,0.83,0,9.26,0,0,1142,151,0,41,0,950
2015,2,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1519,542,162.73,14.06,191.01,2,172.2,72,2,32701,10037,1808,7701,77,13078
2015,2,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",864,279,107.48,6.78,70.96,1.68,92.1,30,2,16869,6747,634,3097,148,6243
2015,2,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",300,86,31.18,4.14,22.06,0,28.61,11,2,6342,2078,745,1199,0,2320
2015,2,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1471,519,157.98,15.62,185.14,1.4,158.86,67,0,33280,11492,1309,7813,43,12623
2015,2,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",83,30,12.42,0.4,9.42,0,7.76,4,0,1596,627,68,301,0,600
2015,2,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",99,32,10.7,5.44,13.1,0,2.77,8,3,1572,547,324,588,0,113
2015,2,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",478,174,63.84,5.61,52.84,0,51.7,23,0,11440,3797,526,2669,0,4448
2015,2,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",532,239,56.16,0.36,112.62,0.93,68.94,25,6,14896,3537,21,6263,142,4933
2015,2,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",57,21,8.9,0.63,5.74,0,5.72,3,1,1057,328,126,315,0,288
2015,2,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",550,191,65.74,2.72,52.25,1.44,68.85,32,0,11788,3358,385,3002,60,4983
2015,2,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",72,24,11.67,1.43,5.1,0,5.8,8,0,1541,697,51,265,0,528
2015,2,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",394,107,28,7.25,47.49,0,24.26,8,10,7038,1845,564,2668,0,1961
2015,2,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",76,34,8.74,2.28,13.59,0,9.4,4,0,2195,464,328,554,0,849
2015,2,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",288,111,46,1.51,16.2,0,47.29,17,0,7144,2624,92,636,0,3792
2015,2,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",320,99,29.12,8.37,50.66,0.19,10.66,10,4,5332,1630,772,2176,7,747
2015,2,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",132,33,11.6,1.26,11.08,0.09,8.95,6,2,2207,679,143,566,4,815
2015,2,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",149,54,16.63,1.38,17.84,0,18.15,15,0,3425,835,186,1010,0,1394
2015,2,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",302,108,44.24,1.36,16.37,1.52,44.5,25,0,7533,2551,48,796,195,3943
2015,2,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",112,42,14.68,0.21,16.85,0,10.26,6,0,2553,1111,20,531,0,891
2015,2,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",661,277,88.65,7.08,105.58,1.88,73.81,47,0,16476,5543,1003,4688,50,5192
2015,2,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",113,33,11.86,1.56,12.05,0,7.53,15,1,2405,1096,108,545,0,656
2015,2,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",140,48,12.48,3.16,17.29,0,15.08,10,0,3592,909,552,1089,0,1042
2015,2,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",569,107,23.66,3.36,17.2,0.07,62.71,7,1,7324,1607,371,678,10,4658
2015,2,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",84,21,9.02,1.12,4.68,0,6.18,4,0,1868,967,172,239,0,490
2015,2,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",84,28,7.35,0.98,15.06,0,4.62,6,0,1635,491,278,659,0,207
